PID,CHALT,LCITY,INCOME,WEEKEND,FEMSEX,ALONE,IVTT_c,IVTT_a,IVTT_r,OVTT_c,OVTT_a,OVTT_r,COST_c,COST_a,COST_r,FREQ_a,FREQ_r
2030,2,1,70,0,1,1,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2031,2,1,70,1,0,1,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2032,2,1,70,1,0,1,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2033,2,1,55,1,1,1,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2034,2,1,70,1,0,1,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2035,2,1,70,1,0,1,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2036,2,1,55,1,0,1,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2037,2,1,25,1,1,1,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2038,2,1,35,1,1,1,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2039,1,1,70,0,0,0,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2040,1,1,45,0,0,1,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2041,1,1,35,0,0,1,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2042,1,1,25,0,0,1,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2043,1,1,35,1,0,1,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2044,1,1,70,1,1,0,289,58,263,0,94,99,80.75,159.95,64.9,36,3
2045,3,1,45,0,0,1,303,58,263,0,94,100,82.65,161.35,66.6,36,3
2046,2,1,55,0,0,1,303,58,263,0,94,100,82.65,161.35,66.6,36,3
2047,2,1,32.97,1,0,0,303,58,263,0,94,100,82.65,161.35,66.6,36,3
2048,2,1,55,0,0,0,296,58,263,0,99,105,81.7,166.35,67.9,36,3
2049,2,1,70,0,0,0,296,58,263,0,99,105,81.7,166.35,67.9,36,3
2050,2,1,70,0,0,1,296,58,263,0,99,105,81.7,166.35,67.9,36,3
2051,2,1,45,1,0,1,296,58,263,0,99,105,81.7,166.35,67.9,36,3
2052,3,1,45,0,1,1,464,58,263,0,129,135,120.46,166.35,68.9,36,3
2053,2,1,70,0,1,0,358,69,304,0,119,118,102.79,193.35,81.7,45,5
2054,2,1,25,1,0,1,358,69,304,0,119,118,102.79,193.35,81.7,45,5
2055,2,1,70,1,0,1,408,69,304,0,124,130,115.9,193.35,83.7,45,5
2056,2,1,55,1,0,1,408,69,304,0,124,130,115.9,193.35,83.7,45,5
2057,2,1,70,0,0,1,352,69,304,0,106,105,103.93,185.35,81.15,45,5
2058,2,1,35,0,1,0,352,69,304,0,106,110,103.93,185.35,79.7,45,5
2059,2,1,55,1,0,1,352,69,304,0,106,110,103.93,185.35,79.7,45,5
2060,3,1,70,0,1,0,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2061,3,1,35,0,0,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2062,3,1,55,1,0,0,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2063,2,1,70,0,1,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2064,2,1,70,0,0,0,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2065,2,1,70,0,0,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2066,2,1,70,0,0,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2067,2,1,70,0,1,0,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2068,2,1,35,0,1,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2069,2,1,70,0,0,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2070,2,1,70,0,0,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2071,2,1,70,0,0,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2072,2,1,45,0,0,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2073,2,1,70,0,0,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2074,2,1,70,0,0,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2075,2,1,70,0,1,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2076,2,1,55,0,1,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2077,2,1,70,0,0,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2078,2,1,70,1,1,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2079,2,1,45,1,1,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2080,2,1,35,1,0,0,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2081,2,1,35,1,0,0,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2082,1,1,70,0,0,0,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2083,1,1,70,0,0,1,352,69,285,0,95,100,103.93,180.6,72.6,45,5
2084,2,1,70,0,0,0,339,69,304,0,99,100,102.03,183.35,74.25,45,5
2085,2,1,35,0,0,0,339,69,304,0,99,100,102.03,183.35,74.25,45,5
2086,2,1,35,0,0,1,339,69,304,0,99,100,102.03,183.35,74.25,45,5
2087,2,1,25,0,1,1,339,69,304,0,99,100,102.03,183.35,74.25,45,5
2088,2,1,70,1,0,0,339,69,304,0,99,100,102.03,183.35,74.25,45,5
2089,2,1,70,1,0,1,339,69,304,0,99,100,102.03,183.35,74.25,45,5
2090,2,1,45,1,0,1,339,69,304,0,99,100,102.03,183.35,74.25,45,5
2091,1,1,70,0,0,1,339,69,304,0,99,100,102.03,183.35,74.25,45,5
2092,2,1,70,0,0,1,346,69,304,0,102,95,102.98,184,73.7,45,5
2093,2,1,55,0,0,1,346,69,304,0,102,95,102.98,184,73.7,45,5
2094,2,1,70,1,0,1,346,69,304,0,102,95,102.98,184,73.7,45,5
2095,3,1,15,0,0,1,346,69,304,0,99,87,102.98,189.9,71.7,45,5
2096,3,1,45,0,0,0,346,69,304,0,99,87,102.98,189.9,71.7,45,5
2097,3,1,55,0,0,0,346,69,304,0,99,87,102.98,189.9,71.7,45,5
2098,3,1,70,0,1,1,346,69,304,0,99,87,102.98,189.9,71.7,45,5
2099,2,1,70,0,1,1,346,69,304,0,99,87,102.98,189.9,71.7,45,5
2100,2,1,55,0,0,1,346,69,304,0,99,87,102.98,189.9,71.7,45,5
2101,2,1,70,0,0,1,346,69,304,0,99,87,102.98,189.9,71.7,45,5
2102,2,1,70,0,0,0,346,69,304,0,99,87,102.98,189.9,71.7,45,5
2103,2,1,70,0,0,1,346,69,304,0,99,87,102.98,189.9,71.7,45,5
2104,2,1,70,1,1,0,346,69,304,0,99,87,102.98,189.9,71.7,45,5
2105,2,1,70,1,0,0,346,69,304,0,99,87,102.98,189.9,71.7,45,5
2106,1,1,70,1,0,1,346,69,304,0,99,87,102.98,189.9,71.7,45,5
2107,1,1,70,1,0,0,346,69,304,0,99,87,102.98,189.9,71.7,45,5
2108,2,1,70,0,0,1,346,69,304,0,104,102,102.98,191.35,73.2,45,5
2109,2,1,55,0,0,0,346,69,304,0,104,102,102.98,191.35,73.2,45,5
2110,2,1,70,0,0,1,346,69,304,0,104,102,102.98,191.35,73.2,45,5
2111,2,1,55,1,0,1,346,69,304,0,104,102,102.98,191.35,73.2,45,5
2112,2,1,70,0,0,1,352,69,304,0,114,105,103.93,192.95,74.7,45,5
2113,2,1,70,1,0,1,352,69,304,0,114,105,103.93,192.95,74.7,45,5
2114,2,1,45,1,0,1,303,69,304,0,134,165,90.25,193.35,77.7,45,5
2115,2,1,45,1,0,0,303,69,304,0,134,165,90.25,193.35,77.7,45,5
2116,2,1,70,0,0,1,372,69,304,0,104,110,110.2,189.65,75.55,45,5
2117,2,1,35,0,1,1,352,69,304,0,108,105,105.64,189.35,73.7,45,5
2118,2,1,70,0,0,1,352,69,304,0,108,105,105.64,189.35,73.7,45,5
2119,2,1,70,1,0,1,352,69,304,0,108,105,105.64,189.35,73.7,45,5
2120,2,1,70,0,0,1,347,69,304,0,112,105,104.31,189.7,75.2,45,5
2121,2,1,70,0,0,0,347,69,304,0,112,105,104.31,189.7,75.2,45,5
2122,2,1,70,0,0,0,347,69,304,0,112,105,104.31,189.7,75.2,45,5
2123,2,1,70,0,0,0,347,69,304,0,112,105,104.31,189.7,75.2,45,5
2124,2,1,70,0,0,1,347,69,304,0,112,105,104.31,189.7,75.2,45,5
2125,2,1,45,1,0,1,347,69,304,0,112,105,104.31,189.7,75.2,45,5
2126,2,1,45,1,0,1,347,69,304,0,112,105,104.31,189.7,75.2,45,5
2127,2,1,35,1,0,0,347,69,304,0,112,105,104.31,189.7,75.2,45,5
2128,2,1,35,1,0,0,347,69,304,0,112,105,104.31,189.7,75.2,45,5
2129,2,1,70,1,0,1,396,69,304,0,129,125,110.2,193.35,81.7,45,5
2130,2,1,35.22,0,0,1,386,69,304,0,149,145,116.85,193.35,79.7,45,5
2131,3,1,55,1,0,0,472,84,507,0,87,85,143.45,210.75,101.85,4,2
2132,2,1,70,1,0,1,472,84,507,0,87,85,143.45,210.75,101.85,4,2
2133,2,1,70,1,0,1,472,84,507,0,87,85,143.45,210.75,101.85,4,2
2134,2,1,70,1,0,1,476,84,534,0,95,93,144.02,211.75,102.4,4,2
2135,3,1,25,0,0,1,435,69,304,0,149,150,132.05,193.35,81.7,45,5
2136,2,1,70,0,0,1,390,69,304,0,134,135,115.71,189.95,76.7,45,5
2137,2,1,70,0,1,1,390,69,304,0,134,135,115.71,189.95,76.7,45,5
2138,2,1,45,0,0,1,647,84,534,0,99,145,183.35,219.75,108.1,4,2
2139,2,1,35,1,0,1,647,84,534,0,99,145,183.35,219.75,108.1,4,2
2140,1,1,25,0,0,0,152,60,109,0,120,100,40.66,154.55,42.2,6,5
2141,1,1,35,0,0,0,120,60,96,0,130,90,32.49,154.55,37.6,6,2
2142,1,1,25,1,0,1,129,60,109,0,120,90,35.34,154.55,40,6,5
2143,1,1,70,1,0,1,129,60,109,0,120,90,35.34,154.55,40,6,5
2144,1,1,35,0,0,1,195,60,109,0,120,100,50.35,154.55,45.2,6,5
2145,3,1,35,1,1,0,166,60,148,0,88,90,47.31,151.7,46.9,6,8
2146,3,1,55,1,0,1,166,60,148,0,88,90,47.31,151.7,46.9,6,8
2147,1,1,70,0,0,0,166,60,148,0,88,90,47.31,151.7,46.9,6,8
2148,1,1,70,1,0,1,166,60,148,0,88,90,47.31,151.7,46.9,6,8
2149,1,1,70,1,0,1,166,60,148,0,88,90,47.31,151.7,46.9,6,8
2150,1,1,35,0,0,1,199,60,148,0,110,103,53.2,154.55,49.4,6,8
2151,1,1,45,0,0,1,199,60,148,0,110,103,53.2,154.55,49.4,6,8
2152,1,1,70,0,0,1,230,58,148,0,125,120,66.12,169.75,54.4,36,8
2153,1,1,55,1,0,1,230,58,148,0,125,120,66.12,169.75,54.4,36,8
2154,1,1,55,0,0,1,272,58,238,0,150,85,80.56,173.15,53.8,36,3
2155,1,1,5,0,0,1,314,58,238,0,150,110,91.58,173.15,57.8,36,3
2156,3,1,45,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2157,3,1,55,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2158,3,1,70,1,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2159,2,1,70,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2160,2,1,70,0,0,0,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2161,2,1,70,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2162,2,1,35,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2163,2,1,55,0,0,0,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2164,2,1,25,0,1,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2165,2,1,70,0,1,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2166,2,1,55,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2167,2,1,55,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2168,2,1,34.83,0,0,0,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2169,2,1,70,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2170,2,1,45,0,1,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2171,2,1,45,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2172,2,1,34.83,0,0,0,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2173,2,1,70,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2174,2,1,70,0,0,0,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2175,2,1,70,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2176,2,1,70,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2177,2,1,45,0,1,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2178,2,1,70,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2179,2,1,70,0,1,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2180,2,1,35,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2181,2,1,70,0,1,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2182,2,1,70,0,1,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2183,2,1,34.83,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2184,2,1,30.6,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2185,2,1,55,0,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2186,2,1,70,0,1,0,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2187,2,1,55,0,0,0,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2188,2,1,70,0,0,0,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2189,2,1,45,1,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2190,2,1,70,1,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2191,2,1,70,1,0,1,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2192,1,1,70,0,0,0,293,58,263,0,100,99,81.32,161.75,64.4,36,3
2193,3,1,25,1,0,1,306,58,263,0,100,100,83.22,163.15,66.1,36,3
2194,2,1,45,0,0,1,306,58,263,0,100,100,83.22,163.15,66.1,36,3
2195,2,1,70,0,0,1,306,58,263,0,100,100,83.22,163.15,66.1,36,3
2196,2,1,55,1,0,1,306,58,263,0,100,100,83.22,163.15,66.1,36,3
2197,2,1,70,1,0,0,306,58,263,0,100,100,83.22,163.15,66.1,36,3
2198,2,1,35,0,1,1,313,58,263,0,125,135,89.87,165.75,68.4,36,3
2199,3,1,25,0,1,0,299,58,263,0,105,105,82.27,168.15,67.4,36,3
2200,3,1,5,1,0,1,299,58,263,0,105,105,82.27,168.15,67.4,36,3
2201,2,1,45,0,0,1,299,58,263,0,105,105,82.27,168.15,67.4,36,3
2202,2,1,70,0,0,0,299,58,263,0,105,105,82.27,168.15,67.4,36,3
2203,1,1,70,0,1,1,299,58,263,0,105,105,82.27,168.15,67.4,36,3
2204,2,1,70,0,1,1,457,69,304,0,130,125,132.43,195.15,81.2,45,5
2205,2,1,70,0,0,1,355,69,285,0,101,100,104.5,182.4,72.1,45,5
2206,2,1,70,0,0,1,355,69,285,0,101,100,104.5,182.4,72.1,45,5
2207,2,1,45,0,0,0,355,69,285,0,101,100,104.5,182.4,72.1,45,5
2208,2,1,45,0,0,0,355,69,285,0,101,100,104.5,182.4,72.1,45,5
2209,2,1,55,0,0,1,355,69,285,0,101,100,104.5,182.4,72.1,45,5
2210,2,1,70,0,0,1,355,69,285,0,101,100,104.5,182.4,72.1,45,5
2211,2,1,70,0,0,1,355,69,285,0,101,100,104.5,182.4,72.1,45,5
2212,2,1,70,1,0,1,355,69,285,0,101,100,104.5,182.4,72.1,45,5
2213,2,1,45,1,0,0,355,69,285,0,101,100,104.5,182.4,72.1,45,5
2214,2,1,25,1,0,1,355,69,285,0,101,100,104.5,182.4,72.1,45,5
2215,2,1,70,1,0,1,355,69,285,0,101,100,104.5,182.4,72.1,45,5
2216,1,1,70,1,0,1,355,69,285,0,101,100,104.5,182.4,72.1,45,5
2217,1,1,70,1,0,1,355,69,285,0,101,100,104.5,182.4,72.1,45,5
2218,2,1,70,0,0,1,342,69,304,0,105,100,102.6,185.15,73.75,45,5
2219,2,1,70,0,0,1,342,69,304,0,105,100,102.6,185.15,73.75,45,5
2220,2,1,45,1,0,0,342,69,304,0,105,100,102.6,185.15,73.75,45,5
2221,1,1,70,0,0,1,342,69,304,0,105,100,102.6,185.15,73.75,45,5
2222,3,1,70,0,1,1,349,69,304,0,105,87,103.55,191.7,71.2,45,5
2223,3,1,70,0,1,1,349,69,304,0,105,87,103.55,191.7,71.2,45,5
2224,3,1,70,0,0,0,349,69,304,0,105,87,103.55,191.7,71.2,45,5
2225,3,1,70,0,0,0,349,69,304,0,105,87,103.55,191.7,71.2,45,5
2226,3,1,70,0,0,0,349,69,304,0,105,87,103.55,191.7,71.2,45,5
2227,2,1,70,0,0,1,349,69,304,0,105,87,103.55,191.7,71.2,45,5
2228,2,1,70,1,0,0,349,69,304,0,105,87,103.55,191.7,71.2,45,5
2229,1,1,45,0,1,1,349,69,304,0,105,87,103.55,191.7,71.2,45,5
2230,2,1,70,0,0,1,349,69,304,0,110,102,103.55,193.15,72.7,45,5
2231,3,1,70,1,0,0,355,69,304,0,120,105,104.5,194.75,74.2,45,5
2232,2,1,25,0,1,0,355,69,304,0,120,105,104.5,194.75,74.2,45,5
2233,2,1,70,0,1,1,355,69,304,0,120,105,104.5,194.75,74.2,45,5
2234,2,1,70,0,0,1,355,69,304,0,114,105,106.21,191.15,73.2,45,5
2235,2,1,23.2,0,0,1,350,69,304,0,118,105,104.88,191.5,74.7,45,5
2236,2,1,70,1,0,0,350,69,304,0,118,105,104.88,191.5,74.7,45,5
2237,1,1,70,0,0,1,350,69,304,0,118,105,104.88,191.5,74.7,45,5
2238,1,1,55,1,0,1,350,69,304,0,118,105,104.88,191.5,74.7,45,5
2239,2,1,70,0,0,1,316,69,285,0,113,103,94.24,188.95,73.85,45,5
2240,2,1,35,0,0,0,419,69,558,0,170,85,126.73,195.15,89.2,45,2
2241,2,1,35,0,0,0,443,69,558,0,175,105,132.24,195.15,90.4,45,2
2242,2,1,35,0,0,0,544,84,558,0,165,110,155.23,221.55,91.4,4,2
2243,3,1,55,0,1,0,480,84,534,0,101,93,144.59,213.55,101.9,4,2
2244,2,1,70,0,0,0,480,84,534,0,101,93,144.59,213.55,101.9,4,2
2245,2,1,35,0,0,1,480,84,534,0,101,93,144.59,213.55,101.9,4,2
2246,2,1,70,0,0,1,480,84,534,0,101,93,144.59,213.55,101.9,4,2
2247,2,1,70,1,0,1,480,84,534,0,101,93,144.59,213.55,101.9,4,2
2248,1,1,35,0,0,0,485,84,534,0,105,100,145.73,221.55,102.1,4,2
2249,2,1,70,1,0,1,500,84,534,0,93,105,149.15,209.55,105.6,4,2
2250,2,1,70,0,0,1,596,84,534,0,105,105,171.38,221.55,105.6,4,2
2251,2,1,25,1,0,1,540,84,534,0,135,125,161.88,221.55,106.6,4,2
2252,1,0,70,0,0,1,247,58,148,0,110,134,68.4,161.5,55.4,36,8
2253,2,1,70,0,0,1,309,58,263,0,85,113,83.6,153.5,65.4,36,3
2254,2,1,70,0,0,1,309,58,263,0,85,113,83.6,153.5,65.4,36,3
2255,2,1,70,0,0,1,309,58,263,0,85,113,83.6,153.5,65.4,36,3
2256,2,1,70,0,0,1,372,69,285,0,86,114,106.78,174.15,73.1,45,5
2257,2,1,70,1,0,0,372,69,285,0,86,114,106.78,174.15,73.1,45,5
2258,1,0,25,0,0,1,149,60,109,0,125,108,38.19,154.3,42,6,5
2259,1,0,70,0,0,1,149,60,109,0,125,108,38.19,154.3,42,6,5
2260,1,0,70,0,0,1,149,60,109,0,125,108,38.19,154.3,42,6,5
2261,2,0,70,0,1,1,186,60,148,0,93,108,50.16,151.45,48.9,6,8
2262,1,0,25,0,0,1,186,60,148,0,93,108,50.16,151.45,48.9,6,8
2263,3,0,15,0,1,1,233,58,190,0,165,103,65.17,172.9,59.2,36,5
2264,1,0,55,0,0,1,233,58,190,0,165,103,65.17,172.9,59.2,36,5
2265,1,0,70,0,0,1,292,58,238,0,155,103,83.41,172.9,55.8,36,3
2266,1,0,70,0,0,1,333,58,238,0,155,128,94.43,172.9,59.8,36,3
2267,2,1,55,0,0,1,306,58,263,0,110,128,77.71,164.9,68.4,36,3
2268,2,1,55,0,0,1,306,58,263,0,110,128,77.71,164.9,68.4,36,3
2269,3,1,45,0,0,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2270,3,1,70,1,1,0,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2271,2,1,70,0,0,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2272,2,1,70,0,0,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2273,2,1,55,0,0,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2274,2,1,55,0,0,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2275,2,1,70,0,0,0,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2276,2,1,70,0,0,0,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2277,2,1,70,0,0,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2278,2,1,70,0,0,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2279,2,1,70,0,0,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2280,2,1,70,0,0,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2281,2,1,70,0,0,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2282,2,1,70,0,0,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2283,2,1,70,0,1,0,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2284,2,1,70,0,1,0,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2285,2,1,70,1,0,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2286,2,1,45,1,1,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2287,2,1,45,1,0,1,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2288,2,1,70,1,1,0,313,58,263,0,105,117,84.17,161.5,66.4,36,3
2289,3,1,35,1,1,0,326,58,263,0,105,118,86.07,162.9,68.1,36,3
2290,2,1,70,0,0,1,326,58,263,0,105,118,86.07,162.9,68.1,36,3
2291,2,0,70,0,0,1,476,69,304,0,135,143,135.28,194.9,83.2,45,5
2292,2,0,70,0,0,0,403,69,304,0,125,133,115.14,194.9,83.2,45,5
2293,2,0,45,0,0,1,375,69,304,0,117,123,107.35,186.9,82.65,45,5
2294,2,0,70,1,0,1,375,69,304,0,117,123,107.35,186.9,82.65,45,5
2295,2,1,70,0,0,1,375,69,285,0,106,118,107.35,182.15,74.1,45,5
2296,2,1,70,0,1,1,375,69,285,0,106,118,107.35,182.15,74.1,45,5
2297,2,1,70,0,1,1,375,69,285,0,106,118,107.35,182.15,74.1,45,5
2298,2,1,70,0,0,0,375,69,285,0,106,118,107.35,182.15,74.1,45,5
2299,2,1,70,0,0,1,375,69,285,0,106,118,107.35,182.15,74.1,45,5
2300,2,1,70,1,0,1,375,69,285,0,106,118,107.35,182.15,74.1,45,5
2301,2,1,45,1,0,1,375,69,285,0,106,118,107.35,182.15,74.1,45,5
2302,2,1,70,1,0,0,375,69,285,0,106,118,107.35,182.15,74.1,45,5
2303,2,1,35,0,0,1,362,69,304,0,110,118,105.45,184.9,75.75,45,5
2304,2,1,70,1,0,1,362,69,304,0,110,118,105.45,184.9,75.75,45,5
2305,2,1,35,0,0,0,369,69,304,0,113,113,106.4,185.55,75.2,45,5
2306,3,1,70,0,1,0,369,69,304,0,110,105,106.4,191.45,73.2,45,5
2307,3,1,70,0,1,1,369,69,304,0,110,105,106.4,191.45,73.2,45,5
2308,3,1,70,0,0,0,369,69,304,0,110,105,106.4,191.45,73.2,45,5
2309,3,1,70,0,0,0,369,69,304,0,110,105,106.4,191.45,73.2,45,5
2310,3,1,15,1,0,1,369,69,304,0,110,105,106.4,191.45,73.2,45,5
2311,1,1,70,0,0,1,369,69,304,0,110,105,106.4,191.45,73.2,45,5
2312,2,1,70,1,0,1,369,69,304,0,120,118,106.4,192,74.2,45,5
2313,2,0,70,1,0,0,375,69,304,0,119,123,109.06,190.9,75.2,45,5
2314,2,0,45,1,0,0,375,69,304,0,119,123,109.06,190.9,75.2,45,5
2315,2,0,35,1,0,0,439,69,558,0,175,103,129.58,194.9,91.2,45,2
2316,2,0,35,1,0,0,463,69,558,0,180,123,135.09,194.9,92.4,45,2
2317,2,0,35,1,0,0,563,84,558,0,170,128,158.08,221.3,93.4,4,2
2318,3,0,70,1,1,1,495,84,507,0,98,103,146.87,212.3,103.35,4,2
2319,2,0,55,1,0,1,670,84,534,0,110,163,186.77,221.3,109.6,4,2
2320,2,0,55,1,0,1,286,58,263,0,115,110,78.09,168.9,67.4,36,3
2321,2,1,70,0,0,0,313,58,263,0,100,99,84.17,162.5,65.4,36,3
2322,2,1,70,0,0,0,313,58,263,0,100,99,84.17,162.5,65.4,36,3
2323,2,1,45,0,0,1,313,58,263,0,100,99,84.17,162.5,65.4,36,3
2324,1,1,70,0,1,0,326,58,263,0,100,100,86.07,163.9,67.1,36,3
2325,2,1,70,1,0,1,375,69,285,0,101,100,107.35,183.15,73.1,45,5
2326,2,0,70,0,0,1,500,84,534,0,101,93,147.44,214.3,102.9,4,2
2327,2,0,70,1,1,1,500,84,534,0,101,93,147.44,214.3,102.9,4,2
2328,2,0,70,1,0,1,458,69,304,0,155,150,135.47,195.9,82.2,45,5
2329,2,0,55,0,0,1,413,69,304,0,140,135,119.13,192.5,77.2,45,5
2330,3,0,70,1,0,1,203,60,148,0,98,120,52.44,147.45,48.9,6,8
2331,1,0,55,1,1,1,236,60,148,0,120,133,58.33,150.3,51.4,6,8
2332,1,0,45,0,0,1,266,58,148,0,135,150,71.25,165.5,56.4,36,8
2333,3,0,70,1,0,1,308,58,238,0,160,115,85.69,168.9,55.8,36,3
2334,2,0,55,0,0,1,308,58,238,0,160,115,85.69,168.9,55.8,36,3
2335,2,1,55,0,0,1,329,58,263,0,110,129,86.45,157.5,66.4,36,3
2336,2,1,55,0,0,1,329,58,263,0,110,129,86.45,157.5,66.4,36,3
2337,2,1,70,0,0,1,329,58,263,0,110,129,86.45,157.5,66.4,36,3
2338,2,1,70,0,1,1,329,58,263,0,110,129,86.45,157.5,66.4,36,3
2339,2,1,70,0,0,0,329,58,263,0,110,129,86.45,157.5,66.4,36,3
2340,1,1,15,0,0,0,329,58,263,0,110,129,86.45,157.5,66.4,36,3
2341,1,1,70,0,0,1,329,58,263,0,110,129,86.45,157.5,66.4,36,3
2342,2,0,45,0,0,1,349,58,263,0,135,165,95,161.5,70.4,36,3
2343,2,0,70,0,0,1,397,69,304,0,135,148,108.49,190.9,83.2,45,5
2344,2,1,70,0,0,1,392,69,285,0,111,130,109.63,178.15,74.1,45,5
2345,2,1,70,0,0,1,392,69,285,0,111,130,109.63,178.15,74.1,45,5
2346,2,1,70,1,0,0,379,69,304,0,115,130,107.73,180.9,75.75,45,5
2347,2,1,70,1,1,0,379,69,304,0,115,130,107.73,180.9,75.75,45,5
2348,2,1,55,0,0,1,385,69,304,0,115,117,108.68,187.45,73.2,45,5
2349,2,1,70,0,0,1,392,69,304,0,130,135,109.63,190.5,76.2,45,5
2350,2,0,70,0,0,1,577,84,534,0,145,155,167.01,217.3,108.6,4,2
2351,1,0,45,1,0,1,174,60,109,0,130,125,41.8,150.3,42,6,5
2352,2,1,55,0,0,1,401,69,285,0,111,135,110.96,178.15,74.1,45,5
